what,kind,bundleId,bundleVersion,description,time
started,bundle,eDOBS_fujaba4eclipse,0.0.4.201005281321,"eDOBS_fujaba4eclipse",1286137713515
started,bundle,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs",1286137713531
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1286137714328
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1286137714359
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286137716171
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286137724312
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286137724468
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1286137724812
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1286137724812
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1286137724812
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1286137724812
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1286137724812
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1286137724812
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1286137724812
stopped,bundle,de.uni_kassel.edobs.flipbook.jdt,1.0.2.201005281321,"de.uni_kassel.edobs.flipbook.jdt",1286137724812
stopped,bundle,eDOBS_fujaba4eclipse,0.0.4.201005281321,"eDOBS_fujaba4eclipse",1286137724812
stopped,bundle,de.uni_kassel.edobs_jdt,0.2.3.201005281321,"de.uni_kassel.edobs_jdt",1286137724828
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1286137724828
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1286137724828
stopped,bundle,de.uni_kassel.fujaba.codegen,5.5.0.201005281321,"de.uni_kassel.fujaba.codegen",1286137724828
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1286137724828
stopped,bundle,de.uni_paderborn.fujaba4eclipse.swingui,1.0.0.201005281321,"de.uni_paderborn.fujaba4eclipse.swingui",1286137724828
stopped,bundle,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse",1286137724828
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1286137724828
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1286137724828
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1286137724843
stopped,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1286137724843
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1286137724843
stopped,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1286137724843
stopped,bundle,de.uni_kassel.edobs.beanshell,0.2.3.201005281321,"de.uni_kassel.edobs.beanshell",1286137724843
