what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286137961234
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286137964250
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286137964546
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1286137966234
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286137970453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286137972250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286137972718
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286137972812
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286137973968
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1286137974000
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1286137974015
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1286137974015
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286137977312
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286137977578
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286137981828
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286137983218
activated,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1286137989625
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286137989656
closed,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1286137989687
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1286137991234
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286137991281
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286137996671
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286137998296
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286137998390
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286138000515
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138001921
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138004421
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286138005984
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138006218
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286138006468
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138006718
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286138013937
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286138017671
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138025765
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138025765
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138027703
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138027703
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138029828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138030968
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138033500
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138033765
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138033765
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138034734
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138035265
activated,perspective,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.perspective",1286138036109
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138037328
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138040750
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138040906
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286138047109
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138051593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138075890
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1286138080609
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1286138080656
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138081109
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286138081140
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138081500
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1286138086359
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138086375
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286138087546
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138092734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138135296
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138139828
activated,perspective,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.perspective",1286138141968
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138142703
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138143187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138150578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138151375
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138155859
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138157406
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138157578
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138158281
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138158562
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138158703
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138159203
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138159437
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138159546
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138160000
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138160453
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138160578
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138160921
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138161156
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138161265
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138161687
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138161953
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138162062
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138162312
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138162625
no handler,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286138189312
no handler,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286138190312
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1286138216000
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138225328
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138242468
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138242500
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1286138245671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138245781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138247187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138247515
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138247718
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138248937
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138251468
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138251546
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138262515
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1286138269390
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138269609
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138272640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138272718
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138280296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138280859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138282812
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138284015
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1286138285328
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138285359
closed,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1286138285390
started,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1286138285437
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1286138285453
started,bundle,org.eclipse.mylyn.resources.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.resources.ui",1286138285484
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1286138285500
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.core",1286138285531
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1286138285578
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1286138286484
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138286515
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.TaskList",1286138286562
closed,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1286138286578
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.TaskList",1286138287390
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138287406
closed,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.TaskList",1286138287421
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138288609
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138291515
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138296234
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138297125
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138299562
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1286138304734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138304796
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138308640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138309000
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138309156
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138310296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138311500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138311593
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138312953
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1286138313453
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138313453
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286138315015
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1286138319343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138319546
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138320593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138320671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138323546
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138326328
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138335171
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138335968
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138335984
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138336484
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138337343
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138337343
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138338296
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138339000
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138339000
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138340218
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138340625
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138340625
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138341468
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138342125
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286138355578
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138355843
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138355921
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286138357656
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138357890
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138357937
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286138359312
activated,perspective,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.perspective",1286138363218
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138363250
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138365312
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138367265
no handler,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286138371468
no handler,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286138373578
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138378859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286138378890
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286138379875
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138380312
activated,editor,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.editor.MainEditor",1286138381328
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138386484
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138389359
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286138389468
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286138391750
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1286138394171
