what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148329187
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148329203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148329312
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148371671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148378359
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148399187
started,bundle,de.uni_kassel.edobs_layout,0.2.3.201005281321,"de.uni_kassel.edobs_layout",1286148399859
opened,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148399984
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148400031
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1286148400062
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1286148400062
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148404171
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148404187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148404265
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148408125
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148408828
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148408843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148409000
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148417890
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1286148419000
started,bundle,de.uni_kassel.features.eclipse,0.23.0.201005281321,"de.uni_kassel.features.eclipse",1286148425015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148426046
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148426265
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148440656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148455343
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148455359
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148455437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148469718
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148485890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148493953
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148519671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148519671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148519781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148538453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148541859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148544468
opened,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsAttributeView",1286148544906
opened,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsOutline",1286148544984
opened,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsHierarchyViewer",1286148545015
opened,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsTreeView",1286148545046
opened,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsMethodView",1286148545093
activated,perspective,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.perspective.EDobsPerspectiveFactory",1286148545187
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.perspectives.showPerspective",1286148545203
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.perspectives.showPerspective",1286148545203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148548968
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148549031
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148549125
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148569093
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsMethodView",1286148578859
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148593750
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148596765
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148598515
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148613703
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148613718
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148613828
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148615750
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148617515
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148630609
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsMethodView",1286148646687
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148650156
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148667781
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148668718
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsMethodView",1286148676468
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148677343
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148679062
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148679390
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsMethodView",1286148680343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148681734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148688468
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148689109
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsMethodView",1286148700703
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148705359
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148714718
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148716312
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsMethodView",1286148719015
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148720890
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsMethodView",1286148731171
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148739625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148742031
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148743203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148747765
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148757375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148764515
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148764531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148764578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148803578
opened,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsRoleView",1286148834328
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsRoleView",1286148834343
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsAttributeView",1286148836421
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsRoleView",1286148838484
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsAttributeView",1286148839375
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsRoleView",1286148840546
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsAttributeView",1286148842687
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148862671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148941125
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148946937
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsAttributeView",1286148948390
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1286148949593
opened,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1286148949750
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1286148949765
activated,perspective,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.perspective",1286148951890
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286148951906
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1286148957343
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1286148958796
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Terminate",1286148958953
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148958984
activated,perspective,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.perspective.EDobsPerspectiveFactory",1286148965953
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286148966906
activated,perspective,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.perspective",1286148966921
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286148968390
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.debug",1286148972734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148973234
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286148974406
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1286148974515
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286148974531
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1286148978296
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148982500
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1286148984453
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286148986875
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286149010437
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286149039296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149045562
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149045562
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149045656
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149095468
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1286149100515
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Terminate",1286149100687
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286149100703
activated,perspective,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse.perspective",1286149101781
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286149101812
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286149104484
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286149106015
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286149106187
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286149112218
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286149117890
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1286149128328
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286149130890
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.debug",1286149133640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149134140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149135265
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1286149135359
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286149135390
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1286149140812
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286149145875
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286149165000
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149206703
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149252703
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1286149256406
activated,perspective,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.perspective.EDobsPerspectiveFactory",1286149263359
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1286149267968
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1286149271546
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286149271562
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286149271578
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149274203
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149293187
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286149294390
activated,perspective,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.perspective.EDobsPerspectiveFactory",1286149298265
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1286149300375
started,bundle,de.uni_kassel.edobs.beanshell,0.2.3.201005281321,"de.uni_kassel.edobs.beanshell",1286149301828
opened,view,de.uni_kassel.edobs.beanshell,0.2.3.201005281321,"de.uni_kassel.edobs.beanshell.views.BeanShellView",1286149303156
activated,view,de.uni_kassel.edobs.beanshell,0.2.3.201005281321,"de.uni_kassel.edobs.beanshell.views.BeanShellView",1286149303187
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1286149303203
activated,view,de.uni_kassel.edobs.beanshell,0.2.3.201005281321,"de.uni_kassel.edobs.beanshell.views.BeanShellView",1286149304781
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1286149306390
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1286149307734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149310500
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149311531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149313078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149314203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149316109
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149316125
opened,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149316203
activated,perspective,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.perspective.EDobsPerspectiveFactory",1286149316203
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.newWindow",1286149316203
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286149318187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149325421
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149325453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149325578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149328203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149335109
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149335296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149336093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149337843
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsOutline",1286149341765
activated,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsDiagramView",1286149341796
closed,view,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs.views.EDobsOutline",1286149341828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149346453
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286149346593
